Processes: 473 total, 9 running, 14 stuck, 450 sleeping, 4972 threads 
2026/05/25 23:28:39
Load Avg: 15.43, 13.31, 12.90 
CPU usage: 21.11% user, 52.49% sys, 26.39% idle 
SharedLibs: 179M resident, 50M data, 11M linkedit.
MemRegions: 222600 total, 523M resident, 20M private, 205M shared.
PhysMem: 8165M used (3239M wired), 26M unused.
VM: 16T vsize, 3153M framework vsize, 982560330(0) swapins, 987525651(0) swapouts.
Networks: packets: 30873200/36G in, 15576389/14G out.
Disks: 35553684/3967G read, 28735045/3868G written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS    %CPU_ME %CPU_OTHRS UID FAULTS    COW    MSGSENT   MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW    POWER INSTRS CYCLES USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
111    kernelmanagerd   0.0  00:05.52 2     1    69     10M    0B     10M    111   1     sleeping *0[1]       0.00000  0.00000    0   200857     547    835        590        32543      6085       22804      1174    73        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
105    watchdogd        0.0  00:07.21 3     1    48     728K   0B     724K   105   1     sleeping *0[1]       0.00000  0.00000    0   237597     116    83907      40055      25718      275733     113898     217     4727      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
100    remoted          0.0  00:01.13 2     1    56     772K   0B     768K   100   1     sleeping *0[1]       0.00000  0.00000    0   42816      116    1650       1798       8388       4928       9264       45      5         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
96     powerd           0.0  02:06.95 3     2    126    1964K  0B     1780K+ 96    1     sleeping *0[1]       0.00000  0.00000    0   1052840    165    1545634    729221     2703111    2847720    2224250    851     6807      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
94     configd          0.0  01:08.59 7     1    429    2908K  0B     2904K  94    1     sleeping *0[1]       0.00000  0.00000    0   1132054    208    596310     753515     2558053    3158204    1155046    516     1296      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
92     systemstats      0.0  03:55.11 2     1    91     3044K  0B     3064K  92    1     sleeping  0[202]     0.00000  0.00000    0   2774201    261    281764     172758     30785981   386268     1491957    1248    27867     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
89     mediaremoted     0.0  01:05.98 4     2    179    3156K  0B     3152K  89    1     sleeping  0[214]     0.00000  0.00000    0   899335     306    1474963    301496     475275     1769284    2447026    2940    6844      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
84     UserEventAgent   0.0  00:40.20 4     1    682    2896K  0B     2892K  84    1     sleeping *0[1]       0.00000  0.00000    0   852669     223    166904     176273     3255683    516639     1885391    770     4385      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
Processes: 480 total, 2 running, 13 stuck, 465 sleeping, 4923 threads 
2026/05/25 23:29:01
Load Avg: 30.56, 16.78, 14.14 
CPU usage: 10.11% user, 19.77% sys, 70.11% idle 
SharedLibs: 183M resident, 49M data, 13M linkedit.
MemRegions: 223017 total, 527M resident, 23M private, 210M shared.
PhysMem: 8174M used (3161M wired), 15M unused.
VM: 16T vsize, 3153M framework vsize, 982732180(11856) swapins, 987687169(8220) swapouts.
Networks: packets: 30873624/36G in, 15576814/14G out.
Disks: 35561578/3967G read, 28742161/3868G written.

PID    COMMAND          %CPU TIME     #TH   #WQ  #PORTS MEM    PURG   CMPRS  PGRP  PPID  STATE    BOOSTS      %CPU_ME  %CPU_OTHRS UID FAULTS     COW    MSGSENT    MSGRECV    SYSBSD     SYSMACH    CSW        PAGEINS IDLEW     POWER INSTRS     CYCLES     USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
0      kernel_task      26.3 08:08:47 165/5 0    0      404M   0B     0B     0     0     running   0[0]       0.00000  0.00000    0   1370084+   4150   122938920+ 100980562+ 0          0          807755277+ 162     17391966+ 0.0   843372457  935052402  root                   N/A    N/A   N/A   N/A   N/A   N/A  
151    WindowServer     10.8 03:17:06 12    5    7243-  664M-  0B     164M-  151   1     sleeping *0[1]       0.00000  0.10549    88  40089704+  898028 106349015+ 93080613+  227938190+ 399789419+ 107943640+ 27605   875324+   12.6  115937938  271713121  _windowserver          N/A    N/A   N/A   N/A   N/A   N/A  
4405   plugin-container 9.9  20:39.34 28    1    113+   809M+  0B     749M-  381   381   sleeping *0[2]       0.00000  0.00000    501 62779117+  2554   10679      6619       5174785+   19307+     8153104+   7453    187809+   10.3  208898719  220307878  maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
20749  plugin-container 9.5  58:26.84 36    1    123    283M+  0B     268M+  381   381   sleeping *0[2]       0.00000  0.00000    501 9716733+   2522   5536       3468       256210833+ 75495      126872659+ 46065   851635+   10.9  80886787   215613358  maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
32190  top              7.8  00:02.98 1/1   0    34     7924K  0B     2584K- 32190 32027 running  *0[1]       0.00000  0.00000    0   12820+     103    862456+    431222+    41407+     566048+    6791+      3       8         7.8   217825415  254478885  root                   N/A    N/A   N/A   N/A   N/A   N/A  
381    firefox          3.5  04:01:41 76    1    1773   1333M  0B     1296M+ 381   1     sleeping *0[16754]   0.00000  0.00000    501 180174089+ 11342  103111114+ 34542271+  348380535+ 218215758+ 185131532+ 447177  1733534+  5.0   32549882   91307430   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
11902  plugin-container 2.8  49:28.01 27    1    112    522M   0B     207M+  381   381   sleeping *0[2]       0.00000  0.00000    501 49871555+  2569   6059       3167       1493998+   12724      10470860+  10612   138678+   2.9   29392254   68379012   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
5306   plugin-container 2.7  16:36.98 28    1    115    229M-  0B     220M-  381   381   sleeping *0[2]       0.00000  0.00000    501 9593908+   2583   9556       5314       2822931+   21769      5559693+   635     155429+   3.1   96416024   53594466   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
743    plugin-container 2.6  20:20.59 12    2    71-    15M-   0B     14M-   381   381   sleeping *0[8]       0.00000  0.00000    501 397950+    2637   16861      9805       74409731+  37506+     31430868+  4734    1162      2.6   24422497   63015992   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3334   plugin-container 1.8  06:19.00 24    1    107    934M   0B     927M-  381   381   sleeping *0[2]       0.00000  0.00000    501 15310451+  2589   30155      26122      1927733+   67151      3480271+   4136    92641+    2.0   34902810   43431692   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3565   plugin-container 1.8  05:41.70 25    1    112    243M   0B     228M-  381   381   sleeping *0[2]       0.00000  0.00000    501 13492486+  2513   8572       4501       3138270+   19294      3823151+   16317   151345+   1.9   37761865   43923690   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3311   plugin-container 1.6  06:50.34 24    1    106    1001M  0B     995M-  381   381   sleeping *0[2]       0.00000  0.00000    501 16408478+  2619   34477      29820      2365540+   80716      3630746+   2037    93208+    1.8   32951540   41246323   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1013   plugin-container 1.5  36:48.94 33    3    120    1815M+ 0B     1792M- 381   381   stuck    *0[2]       0.00000  0.00000    501 79512877+  5850   126253     105746     13408815+  254805     13541662+  37109   170906+   1.7   24339929   39699106   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
6130   plugin-container 1.4  04:06.43 23    1    105+   57M+   0B     50M-   381   381   sleeping *0[2]       0.00000  0.00000    501 2393844+   2510   6677+      3445+      1759906+   16218+     2362588+   573     104216+   1.6   37255341   31933125   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
5308   plugin-container 1.2  09:53.55 26    2    109    215M+  0B     206M-  381   381   sleeping *0[2]       0.00000  0.00000    501 7425644+   2586   8942       4806       2542451+   19498      4168725+   264     152881+   1.4   57994693   37418337   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
540    plugin-container 1.0  11:15.29 22    1    105    403M   0B     384M-  381   381   stuck    *0[2]       0.00000  0.00000    501 21332290+  2519   27251      19689      4804316+   86039      5364930+   31999   109163+   1.2   17758549   28670692   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
21052  plugin-container 1.0  03:39.90 23    1    100    45M    0B     41M-   381   381   sleeping *0[2]       0.00000  0.00000    501 834650+    2511   3584       1947       10232632+  7011       5883443+   1101    117112+   1.8   4881709    23234569   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4825   plugin-container 0.9  05:59.67 25    1    109    212M   0B     211M-  381   381   sleeping *0[2]       0.00000  0.00000    501 7299002+   2528   15429      11121      12638348+  28396      7617719+   6436    126171+   1.5   4803715    20131784   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
14890  plugin-container 0.8  13:21.30 34    2    121    642M   0B     597M-  381   381   sleeping *0[2]       0.00000  0.00000    501 68205777+  2579   8674       6180       3909150+   13843      5174582+   2873    103716    0.8   19197070   27509919   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4388   plugin-container 0.8  37:35.79 27    2    122    837M-  0B     834M-  381   381   stuck    *0[2]       0.00000  0.00000    501 51172231+  2648   24261      18131      56811478+  1514141    36795986+  8235    748393+   1.1   19536667   22497262   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4863   plugin-container 0.8  01:36.26 26    1    106    97M    0B     92M-   381   381   sleeping *0[2]       0.00000  0.00000    501 3841909+   2518   7902       4311       1445998+   17918      1578032+   2356    72724+    0.9   18156326   20824730   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
542    plugin-container 0.7  03:26:13 28    1    144    2622M  0B     2619M- 381   381   stuck    *0[2]       0.00000  0.00000    501 406945743+ 4467   8901855    4507851    132336672+ 9605378    99348981+  31097   873135+   0.9   15849184   19537816   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3308   plugin-container 0.7  10:37.09 25    1    113    916M   0B     907M-  381   381   stuck    *0[2]       0.00000  0.00000    501 23901444+  2769   69461      60311      4016661+   182129     4999073+   5032    107674+   0.9   17937611   21189007   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
391    Terminal         0.7  07:39.89 9     3    1264   667M-  0B     260M+  391   1     stuck    *0[7142]    0.08639  0.00000    501 15743270+  13189  4502813+   499172+    2048016+   8217245+   3842858+   35297   33734+    1.0   8118971    19207667   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1794   plugin-container 0.6  32:42.27 30    2    121    1002M+ 0B     992M-  381   381   stuck    *0[2]       0.00000  0.00000    501 67995885+  4950   130318     113146     14739857+  241270     12869425+  13711   237939+   0.8   14699978   16991359   maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
